insee_code,name,postal_codes,department_code,department_name
02292,Étampes-sur-Marne,02400,02,Aisne
02293,Étaves-et-Bocquiaux,02110,02,Aisne
02294,Étouvelles,02000,02,Aisne
02295,Étréaupont,02580,02,Aisne
02296,Étreillers,02590,02,Aisne
02297,Étrépilly,02400,02,Aisne
02298,Étreux,02510,02,Aisne
02299,Évergnicourt,02190,02,Aisne
02302,Faverolles,02600,02,Aisne
02303,Fayet,02100,02,Aisne
02304,La Fère,02800,02,Aisne
02305,Fère-en-Tardenois,02130,02,Aisne
02306,La Ferté-Chevresis,02270,02,Aisne
02307,La Ferté-Milon,02460,02,Aisne
02308,Fesmy-le-Sart,02450,02,Aisne
02309,Festieux,02840,02,Aisne
02310,Fieulaine,02110,02,Aisne
02312,La Flamengrie,02260,02,Aisne
02313,Flavigny-le-Grand-et-Beaurain,02120,02,Aisne
02315,Flavy-le-Martel,02520,02,Aisne
02316,Fleury,02600,02,Aisne
02317,Fluquières,02590,02,Aisne
02318,Folembray,02670,02,Aisne
02319,Fonsomme,02110,02,Aisne
02320,Fontaine-lès-Clercs,02680,02,Aisne
02321,Fontaine-lès-Vervins,02140,02,Aisne
02322,Fontaine-Notre-Dame,02110,02,Aisne
02323,Fontaine-Uterte,02110,02,Aisne
02324,Fontenelle,02170,02,Aisne
02326,Fontenoy,02290,02,Aisne
02327,Foreste,02590,02,Aisne
02328,Fossoy,02650,02,Aisne
02329,Fourdrain,02870,02,Aisne
02330,Francilly-Selency,02760,02,Aisne
02331,Franqueville,02140,02,Aisne
02332,Fresnes-en-Tardenois,02130,02,Aisne
02333,Fresnes-sous-Coucy,02380,02,Aisne
02334,Fresnoy-le-Grand,02230,02,Aisne
02335,Fressancourt,02800,02,Aisne
02336,Frières-Faillouël,02700,02,Aisne
02337,Froidestrées,02260,02,Aisne
02338,Froidmont-Cohartille,02270,02,Aisne
02339,Gandelu,02810,02,Aisne
02340,Gauchy,02430,02,Aisne
02341,Gercy,02140,02,Aisne
02342,Gergny,02260,02,Aisne
02343,Germaine,02590,02,Aisne
02345,Gibercourt,02440,02,Aisne
02346,Gizy,02350,02,Aisne
02347,Gland,02400,02,Aisne
02349,Goudelancourt-lès-Berrieux,02820,02,Aisne
02350,Goudelancourt-lès-Pierrepont,02350,02,Aisne
02351,Goussancourt,02130,02,Aisne
02352,Gouy,02420,02,Aisne
02353,Grandlup-et-Fay,02350,02,Aisne
02354,Grandrieux,02360,02,Aisne
02355,Gricourt,02100,02,Aisne
02356,Grisolles,02210,02,Aisne
02357,Gronard,02140,02,Aisne
02358,Grougis,02110,02,Aisne
02359,Grugies,02680,02,Aisne
02360,Villeneuve-sur-Aisne,02190,02,Aisne
02361,Guise,02120,02,Aisne
02362,Guivry,02300,02,Aisne
02363,Guny,02300,02,Aisne
02364,Guyencourt,02160,02,Aisne
02366,Hannapes,02510,02,Aisne
02367,Happencourt,02480,02,Aisne
02368,Haramont,02600,02,Aisne
02369,Harcigny,02140,02,Aisne
02370,Hargicourt,02420,02,Aisne
02371,Harly,02100,02,Aisne
02372,Hartennes-et-Taux,02210,02,Aisne
02373,Hary,02140,02,Aisne
02374,Lehaucourt,02420,02,Aisne
02375,Hautevesnes,02810,02,Aisne
02376,Hauteville,02120,02,Aisne
02377,Haution,02140,02,Aisne
02378,La Hérie,02500,02,Aisne
02379,Le Hérie-la-Viéville,02120,02,Aisne
02380,Hinacourt,02440,02,Aisne
02381,Hirson,02500,02,Aisne
02382,Holnon,02760,02,Aisne
02383,Homblières,02720,02,Aisne
02384,Houry,02140,02,Aisne
02385,Housset,02250,02,Aisne
02386,Iron,02510,02,Aisne
02387,Itancourt,02240,02,Aisne
02388,Iviers,02360,02,Aisne
02389,Jaulgonne,02850,02,Aisne
02390,Jeancourt,02490,02,Aisne
02391,Jeantes,02140,02,Aisne
02392,Joncourt,02420,02,Aisne
02393,Jouaignes,02220,02,Aisne
02395,Jumencourt,02380,02,Aisne
02396,Jumigny,02160,02,Aisne
02397,Jussy,02480,02,Aisne
02398,Juvigny,02880,02,Aisne
02399,Juvincourt-et-Damary,02190,02,Aisne
02400,Laffaux,02880,02,Aisne
02401,Laigny,02140,02,Aisne
02402,Lanchy,02590,02,Aisne
02403,Landifay-et-Bertaignemont,02120,02,Aisne
02404,Landouzy-la-Cour,02140,02,Aisne
02405,Landouzy-la-Ville,02140,02,Aisne
02406,Landricourt,02380,02,Aisne
02407,Laniscourt,02000,02,Aisne
02408,Laon,02000,02,Aisne
02409,Lappion,02150,02,Aisne
02410,Largny-sur-Automne,02600,02,Aisne
02411,Latilly,02210,02,Aisne
02412,Launoy,02210,02,Aisne
02413,Laval-en-Laonnois,02860,02,Aisne
02414,Lavaqueresse,02450,02,Aisne
02415,Laversine,02600,02,Aisne
02416,Lemé,02140,02,Aisne
02417,Lempire,02420,02,Aisne
02418,Lerzy,02260,02,Aisne
02419,Leschelle,02170,02,Aisne
02420,Lesdins,02100,02,Aisne
02421,Lesges,02220,02,Aisne
02422,Lesquielles-Saint-Germain,02120,02,Aisne
02423,Leuilly-sous-Coucy,02380,02,Aisne
02424,Leury,02880,02,Aisne
02425,Leuze,02500,02,Aisne
02426,Levergies,02420,02,Aisne
02427,Lhuys,02220,02,Aisne
02428,Licy-Clignon,02810,02,Aisne
02429,Lierval,02860,02,Aisne
02430,Liesse-Notre-Dame,02350,02,Aisne
02431,Liez,02700,02,Aisne
02432,Limé,02220,02,Aisne
02433,Lislet,02340,02,Aisne
02435,Logny-lès-Aubenton,02500,02,Aisne
02438,Longpont,02600,02,Aisne
02439,Les Septvallons,02160,02,Aisne
02440,Lor,02190,02,Aisne
02441,Louâtre,02600,02,Aisne
02442,Loupeigne,02130,02,Aisne
02443,Lucy-le-Bocage,02400,02,Aisne
02444,Lugny,02140,02,Aisne
02445,Luzoir,02500,02,Aisne
02446,Ly-Fontaine,02440,02,Aisne
02447,Maast-et-Violaine,02220,02,Aisne
02448,Mâchecourt,02350,02,Aisne
02449,Macogny,02470,02,Aisne
02450,Macquigny,02120,02,Aisne
02451,Magny-la-Fosse,02420,02,Aisne
02452,Maissemy,02490,02,Aisne
02453,Maizy,02160,02,Aisne
02454,La Malmaison,02190,02,Aisne
02455,Malzy,02120,02,Aisne
02456,Manicamp,02300,02,Aisne
02457,Marchais,02350,02,Aisne
02458,Dhuys et Morin-en-Brie,02330;02540,02,Aisne
02459,Marcy,02720,02,Aisne
02460,Marcy-sous-Marle,02250,02,Aisne
02461,Marest-Dampcourt,02300,02,Aisne
02462,Mareuil-en-Dôle,02130,02,Aisne
02463,Marfontaine,02140,02,Aisne
02464,Margival,02880,02,Aisne
02465,Marigny-en-Orxois,02810,02,Aisne
02466,Marizy-Sainte-Geneviève,02470,02,Aisne
02467,Marizy-Saint-Mard,02470,02,Aisne
02468,Marle,02250,02,Aisne
02469,Marly-Gomont,02120,02,Aisne
02470,Martigny,02500,02,Aisne
02471,Martigny-Courpierre,02860,02,Aisne
02472,Mauregny-en-Haye,02820,02,Aisne
02473,Mayot,02800,02,Aisne
02474,Mennessis,02700,02,Aisne
02476,Mennevret,02630,02,Aisne
02477,Mercin-et-Vaux,02200,02,Aisne
02478,Merlieux-et-Fouquerolles,02000,02,Aisne
02480,Mesbrecourt-Richecourt,02270,02,Aisne
02481,Mesnil-Saint-Laurent,02720,02,Aisne
02482,Meurival,02160,02,Aisne
02483,Mézières-sur-Oise,02240,02,Aisne
02484,Mézy-Moulins,02650,02,Aisne
02485,Missy-aux-Bois,02200,02,Aisne
02486,Missy-lès-Pierrepont,02350,02,Aisne
02487,Missy-sur-Aisne,02880,02,Aisne
02488,Molain,02110,02,Aisne
02489,Molinchart,02000,02,Aisne
02490,Monampteuil,02000,02,Aisne
02491,Monceau-le-Neuf-et-Faucouzy,02270,02,Aisne
02492,Monceau-lès-Leups,02270,02,Aisne
02493,Monceau-le-Waast,02840,02,Aisne
02494,Monceau-sur-Oise,02120,02,Aisne
02495,Mondrepuis,02500,02,Aisne
02496,Monnes,02470,02,Aisne
02497,Mons-en-Laonnois,02000,02,Aisne
02498,Montaigu,02820,02,Aisne
02499,Montbavin,02000,02,Aisne
02500,Montbrehain,02110,02,Aisne
02501,Montchâlons,02860,02,Aisne
02502,Montcornet,02340,02,Aisne
02503,Mont-d'Origny,02390,02,Aisne
02504,Montescourt-Lizerolles,02440,02,Aisne
02505,Montfaucon,02540,02,Aisne
02506,Montgobert,02600,02,Aisne
02507,Montgru-Saint-Hilaire,02210,02,Aisne
02508,Monthenault,02860,02,Aisne
02509,Monthiers,02400,02,Aisne
02510,Monthurel,02330,02,Aisne
02511,Montigny-en-Arrouaise,02110,02,Aisne
02512,Montigny-l'Allier,02810,02,Aisne
02513,Montigny-le-Franc,02250,02,Aisne
02514,Montigny-Lengrain,02290,02,Aisne
02515,Montigny-lès-Condé,02330,02,Aisne
02516,Montigny-sous-Marle,02250,02,Aisne
02517,Montigny-sur-Crécy,02270,02,Aisne
02518,Montlevon,02330,02,Aisne
02519,Montloué,02340,02,Aisne
02520,Mont-Notre-Dame,02220,02,Aisne
02521,Montreuil-aux-Lions,02310,02,Aisne
02522,Mont-Saint-Jean,02360,02,Aisne
02523,Mont-Saint-Martin,02220,02,Aisne
02524,Mont-Saint-Père,02400,02,Aisne
02525,Morcourt,02100,02,Aisne
02526,Morgny-en-Thiérache,02360,02,Aisne
02527,Morsain,02290,02,Aisne
02528,Mortefontaine,02600,02,Aisne
02529,Mortiers,02270,02,Aisne
02530,Moulins,02160,02,Aisne
02531,Moussy-Verneuil,02160,02,Aisne
02532,Moÿ-de-l'Aisne,02610,02,Aisne
02533,Muret-et-Crouttes,02210,02,Aisne
02534,Muscourt,02160,02,Aisne
02535,Nampcelles-la-Cour,02140,02,Aisne
02536,Nampteuil-sous-Muret,02200,02,Aisne
02537,Nanteuil-la-Fosse,02880,02,Aisne
02538,Nanteuil-Notre-Dame,02210,02,Aisne
02539,Nauroy,02420,02,Aisne
02540,Nesles-la-Montagne,02400,02,Aisne
02541,Neufchâtel-sur-Aisne,02190,02,Aisne
02542,Neuflieux,02300,02,Aisne
02543,Neuilly-Saint-Front,02470,02,Aisne
02544,Neuve-Maison,02500,02,Aisne
02545,La Neuville-Bosmont,02250,02,Aisne
02546,La Neuville-en-Beine,02300,02,Aisne
02547,La Neuville-Housset,02250,02,Aisne
02548,La Neuville-lès-Dorengt,02450,02,Aisne
02549,Neuville-Saint-Amand,02100,02,Aisne
02550,Neuville-sur-Ailette,02860,02,Aisne
02551,Neuville-sur-Margival,02880,02,Aisne
02552,Neuvillette,02390,02,Aisne
02553,Nizy-le-Comte,02150,02,Aisne
02554,Nogentel,02400,02,Aisne
02555,Nogent-l'Artaud,02310,02,Aisne
02556,Noircourt,02340,02,Aisne
02557,Noroy-sur-Ourcq,02600,02,Aisne
02558,Le Nouvion-en-Thiérache,02170,02,Aisne
02559,Nouvion-et-Catillon,02270,02,Aisne
02560,Nouvion-le-Comte,02800,02,Aisne
02561,Nouvion-le-Vineux,02860,02,Aisne
02562,Nouvron-Vingré,02290,02,Aisne
02563,Noyales,02120,02,Aisne
02564,Bernoy-le-Château,02200,02,Aisne
02565,Œuilly,02160,02,Aisne
02566,Ognes,02300,02,Aisne
02567,Ohis,02500,02,Aisne
02568,Oigny-en-Valois,02600,02,Aisne
02569,Oisy,02450,02,Aisne
02570,Ollezy,02480,02,Aisne
02571,Omissy,02100,02,Aisne
02572,Orainville,02190,02,Aisne
02573,Orgeval,02860,02,Aisne
02574,Origny-en-Thiérache,02550,02,Aisne
02575,Origny-Sainte-Benoite,02390,02,Aisne
02576,Osly-Courtil,02290,02,Aisne
02577,Ostel,02370,02,Aisne
02578,Oulches-la-Vallée-Foulon,02160,02,Aisne
02579,Oulchy-la-Ville,02210,02,Aisne
02580,Oulchy-le-Château,02210,02,Aisne
02581,Paars,02220,02,Aisne
02582,Paissy,02160,02,Aisne
02583,Pancy-Courtecon,02860,02,Aisne
02584,Papleux,02260,02,Aisne
02585,Parcy-et-Tigny,02210,02,Aisne
02586,Parfondeval,02360,02,Aisne
02587,Parfondru,02840,02,Aisne
02588,Pargnan,02160,02,Aisne
02589,Pargny-et-Filain,02000,02,Aisne
02590,Pargny-la-Dhuys,02330,02,Aisne
02591,Pargny-les-Bois,02270,02,Aisne
02592,Parpeville,02240,02,Aisne
02593,Pasly,02200,02,Aisne
02594,Passy-en-Valois,02470,02,Aisne
02595,Passy-sur-Marne,02850,02,Aisne
02596,Pavant,02310,02,Aisne
02598,Pernant,02200,02,Aisne
02599,Pierremande,02300,02,Aisne
02600,Pierrepont,02350,02,Aisne
02601,Pignicourt,02190,02,Aisne
02602,Pinon,02320,02,Aisne
02604,Pithon,02480,02,Aisne
02605,Pleine-Selve,02240,02,Aisne
02606,Le Plessier-Huleu,02210,02,Aisne
02607,Ploisy,02200,02,Aisne
02608,Plomion,02140,02,Aisne
02609,Ployart-et-Vaurseine,02860,02,Aisne
02610,Pommiers,02200,02,Aisne
02612,Pont-Arcy,02160,02,Aisne
02613,Pontavert,02160,02,Aisne
02614,Pontru,02490,02,Aisne
02615,Pontruet,02490,02,Aisne
02616,Pont-Saint-Mard,02380,02,Aisne
02617,Pouilly-sur-Serre,02270,02,Aisne
02618,Prémont,02110,02,Aisne
02619,Prémontré,02320,02,Aisne
02620,Presles-et-Boves,02370,02,Aisne
02621,Presles-et-Thierny,02860,02,Aisne
02622,Priez,02470,02,Aisne
02623,Prisces,02140,02,Aisne
02624,Proisy,02120,02,Aisne
02625,Proix,02120,02,Aisne
02626,Prouvais,02190,02,Aisne
02627,Proviseux-et-Plesnoy,02190,02,Aisne
02628,Puiseux-en-Retz,02600,02,Aisne
02629,Puisieux-et-Clanlieu,02120,02,Aisne
02631,Quierzy,02300,02,Aisne
02632,Quincy-Basse,02380,02,Aisne
02633,Quincy-sous-le-Mont,02220,02,Aisne
02634,Raillimont,02360,02,Aisne
02635,Ramicourt,02110,02,Aisne
02636,Regny,02240,02,Aisne
02637,Remaucourt,02100,02,Aisne
02638,Remies,02270,02,Aisne
02639,Remigny,02440,02,Aisne
02640,Renansart,02240,02,Aisne
02641,Renneval,02340,02,Aisne
02642,Résigny,02360,02,Aisne
02643,Ressons-le-Long,02290,02,Aisne
02644,Retheuil,02600,02,Aisne
02645,Reuilly-Sauvigny,02850,02,Aisne
02647,Ribeauville,02110,02,Aisne
02648,Ribemont,02240,02,Aisne
02649,Rocourt-Saint-Martin,02210,02,Aisne
02650,Rocquigny,02260,02,Aisne
02651,Rogécourt,02800,02,Aisne
02652,Rogny,02140,02,Aisne
02653,Romeny-sur-Marne,02310,02,Aisne
02654,Romery,02120,02,Aisne
02655,Ronchères,02130,02,Aisne
02656,Roucy,02160,02,Aisne
02657,Rougeries,02140,02,Aisne
02658,Roupy,02590,02,Aisne
02659,Rouvroy,02100,02,Aisne
02660,Rouvroy-sur-Serre,02360,02,Aisne
02661,Royaucourt-et-Chailvet,02000,02,Aisne
02662,Rozet-Saint-Albin,02210,02,Aisne
02663,Rozières-sur-Crise,02200,02,Aisne
02664,Rozoy-Bellevalle,02540,02,Aisne
02665,Grand-Rozoy,02210,02,Aisne
02666,Rozoy-sur-Serre,02360,02,Aisne
02667,Saconin-et-Breuil,02200,02,Aisne
02668,Sains-Richaumont,02120,02,Aisne
02670,Saint-Algis,02260,02,Aisne
02671,Saint-Aubin,02300,02,Aisne
02672,Saint-Bandry,02290,02,Aisne
02673,Saint-Christophe-à-Berry,02290,02,Aisne
02674,Saint-Clément,02360,02,Aisne
02675,Sainte-Croix,02820,02,Aisne
02676,Saint-Erme-Outre-et-Ramecourt,02820,02,Aisne
02677,Saint-Eugène,02330,02,Aisne
02678,Sainte-Geneviève,02340,02,Aisne
02679,Saint-Gengoulph,02810,02,Aisne
02680,Saint-Gobain,02410,02,Aisne
02681,Saint-Gobert,02140,02,Aisne
02682,Saint-Mard,02220,02,Aisne
02683,Saint-Martin-Rivière,02110,02,Aisne
02684,Saint-Michel,02830,02,Aisne
02685,Saint-Nicolas-aux-Bois,02410,02,Aisne
02686,Saint-Paul-aux-Bois,02300,02,Aisne
02687,Saint-Pierre-Aigle,02600,02,Aisne
02688,Saint-Pierre-lès-Franqueville,02140,02,Aisne
02689,Saint-Pierremont,02250,02,Aisne
02690,Sainte-Preuve,02350,02,Aisne
02691,Saint-Quentin,02100,02,Aisne
02693,Saint-Rémy-Blanzy,02210,02,Aisne
02694,Saint-Simon,02640,02,Aisne
02696,Saint-Thomas,02820,02,Aisne
02697,Samoussy,02840,02,Aisne
02698,Sancy-les-Cheminots,02880,02,Aisne
02699,Saponay,02130,02,Aisne
02701,Saulchery,02310,02,Aisne
02702,Savy,02590,02,Aisne
02703,Seboncourt,02110,02,Aisne
02704,Selens,02300,02,Aisne
02705,La Selve,02150,02,Aisne
02706,Septmonts,02200,02,Aisne
02707,Septvaux,02410,02,Aisne
02708,Sequehart,02420,02,Aisne
02709,Serain,02110,02,Aisne
02710,Seraucourt-le-Grand,02790,02,Aisne
02711,Serches,02220,02,Aisne
02712,Sergy,02130,02,Aisne
02713,Seringes-et-Nesles,02130,02,Aisne
02714,Sermoise,02220,02,Aisne
02715,Serval,02160,02,Aisne
02716,Servais,02700,02,Aisne
02717,Séry-lès-Mézières,02240,02,Aisne
02718,Silly-la-Poterie,02460,02,Aisne
02719,Sinceny,02300,02,Aisne
02720,Sissonne,02150,02,Aisne
02721,Sissy,02240,02,Aisne
02722,Soissons,02200,02,Aisne
02723,Soize,02340,02,Aisne
02724,Sommelans,02470,02,Aisne
02725,Sommeron,02260,02,Aisne
02726,Sommette-Eaucourt,02480,02,Aisne
02727,Sons-et-Ronchères,02270,02,Aisne
02728,Sorbais,02580,02,Aisne
02729,Soucy,02600,02,Aisne
02730,Soupir,02160,02,Aisne
02731,Le Sourd,02140,02,Aisne
02732,Surfontaine,02240,02,Aisne
02734,Taillefontaine,02600,02,Aisne
02735,Tannières,02220,02,Aisne
02736,Tartiers,02290,02,Aisne
02737,Tavaux-et-Pontséricourt,02250,02,Aisne
02738,Tergnier,02700,02,Aisne
02739,Terny-Sorny,02880,02,Aisne
02740,Thenailles,02140,02,Aisne
02741,Thenelles,02390,02,Aisne
02742,Thiernu,02250,02,Aisne
02743,Le Thuel,02340,02,Aisne
02744,Torcy-en-Valois,02810,02,Aisne
02745,Toulis-et-Attencourt,02250,02,Aisne
02746,Travecy,02800,02,Aisne
02747,Trefcon,02490,02,Aisne
02748,Trélou-sur-Marne,02850,02,Aisne
02749,Troësnes,02460,02,Aisne
02750,Trosly-Loire,02300,02,Aisne
02751,Trucy,02860,02,Aisne
02752,Tugny-et-Pont,02640,02,Aisne
02753,Tupigny,02120,02,Aisne
02754,Ugny-le-Gay,02300,02,Aisne
02755,Urcel,02000,02,Aisne
02756,Urvillers,02690,02,Aisne
02757,Vadencourt,02120,02,Aisne
02758,Vailly-sur-Aisne,02370,02,Aisne
02759,La Vallée-au-Blé,02140,02,Aisne
02760,La Vallée-Mulâtre,02110,02,Aisne
02761,Variscourt,02190,02,Aisne
02762,Vassens,02290,02,Aisne
02763,Vasseny,02220,02,Aisne
02764,Vassogne,02160,02,Aisne
02765,Vaucelles-et-Beffecourt,02000,02,Aisne
02766,Vaudesson,02320,02,Aisne
02767,Vauxrezis,02200,02,Aisne
02768,Vauxaillon,02320,02,Aisne
02769,Vaux-Andigny,02110,02,Aisne
02770,Vauxbuin,02200,02,Aisne
02772,Vaux-en-Vermandois,02590,02,Aisne
02773,Vauxtin,02220,02,Aisne
02774,Vendelles,02490,02,Aisne
02775,Vendeuil,02800,02,Aisne
02776,Vendhuile,02420,02,Aisne
02777,Vendières,02540,02,Aisne
02778,Vendresse-Beaulne,02160,02,Aisne
02779,Vénérolles,02510,02,Aisne
02780,Venizel,02200,02,Aisne
02781,Verdilly,02400,02,Aisne
02782,Le Verguier,02490,02,Aisne
02783,Grand-Verly,02120,02,Aisne
02784,Petit-Verly,02630,02,Aisne
02785,Vermand,02490,02,Aisne
02786,Verneuil-sous-Coucy,02380,02,Aisne
02787,Verneuil-sur-Serre,02000,02,Aisne
02788,Versigny,02800,02,Aisne
02789,Vervins,02140,02,Aisne
02790,Vesles-et-Caumont,02350,02,Aisne
02791,Veslud,02840,02,Aisne
02792,Veuilly-la-Poterie,02810,02,Aisne
02793,Vézaponin,02290,02,Aisne
02794,Vézilly,02130,02,Aisne
02795,Vic-sur-Aisne,02290,02,Aisne
02796,Vichel-Nanteuil,02210,02,Aisne
02797,Viel-Arcy,02160,02,Aisne
02798,Viels-Maisons,02540,02,Aisne
02799,Vierzy,02210,02,Aisne
02800,Viffort,02540,02,Aisne
02801,Vigneux-Hocquet,02340,02,Aisne
02802,La Ville-aux-Bois-lès-Dizy,02340,02,Aisne
02803,La Ville-aux-Bois-lès-Pontavert,02160,02,Aisne
02804,Villemontoire,02210,02,Aisne
02805,Villeneuve-Saint-Germain,02200,02,Aisne
02806,Villeneuve-sur-Fère,02130,02,Aisne
02807,Villequier-Aumont,02300,02,Aisne
02808,Villeret,02420,02,Aisne
02809,Villers-Agron-Aiguizy,02130,02,Aisne
02810,Villers-Cotterêts,02600,02,Aisne
02812,Villers-Hélon,02600,02,Aisne
02813,Villers-le-Sec,02240,02,Aisne
02814,Villers-lès-Guise,02120,02,Aisne
02815,Villers-Saint-Christophe,02590,02,Aisne
02816,Villers-sur-Fère,02130,02,Aisne
02817,Ville-Savoye,02220,02,Aisne
02818,Villiers-Saint-Denis,02310,02,Aisne
02819,Vincy-Reuil-et-Magny,02340,02,Aisne
02820,Viry-Noureuil,02300,02,Aisne
02821,Vivaise,02870,02,Aisne
02822,Vivières,02600,02,Aisne
02823,Voharies,02140,02,Aisne
02824,Vorges,02860,02,Aisne
02826,Voulpaix,02140,02,Aisne
02827,Voyenne,02250,02,Aisne
02828,Vregny,02880,02,Aisne
02829,Vuillery,02880,02,Aisne
02830,Wassigny,02630,02,Aisne
02831,Watigny,02830,02,Aisne
02832,Wiège-Faty,02120,02,Aisne
02833,Wimy,02500,02,Aisne
02834,Wissignicourt,02320,02,Aisne
03001,Abrest,03200,03,Allier
03002,Agonges,03210,03,Allier
03003,Ainay-le-Château,03360,03,Allier
03004,Andelaroche,03120,03,Allier
03005,Archignat,03380,03,Allier
03006,Arfeuilles,03120,03,Allier
03007,Arpheuilles-Saint-Priest,03420,03,Allier
03008,Arronnes,03250,03,Allier
03009,Aubigny,03460,03,Allier
03010,Audes,03190,03,Allier
03011,Aurouër,03460,03,Allier
03012,Autry-Issards,03210,03,Allier
03013,Avermes,03000,03,Allier
03014,Avrilly,03130,03,Allier
03015,Bagneux,03460,03,Allier
03016,Barberier,03140,03,Allier
03017,Barrais-Bussolles,03120,03,Allier
03018,Bayet,03500,03,Allier
03019,Beaulon,03230,03,Allier
03020,Beaune-d'Allier,03390,03,Allier
03021,Bègues,03800,03,Allier
03022,Bellenaves,03330,03,Allier
03023,Bellerive-sur-Allier,03700,03,Allier
03024,Bert,03130,03,Allier
03025,Bessay-sur-Allier,03340,03,Allier
03026,Besson,03210,03,Allier
03027,Bézenet,03170,03,Allier
03028,Billezois,03120,03,Allier
03029,Billy,03260,03,Allier
03030,Biozat,03800,03,Allier
03031,Bizeneuille,03170,03,Allier
03032,Blomard,03390,03,Allier
03033,Bost,03300,03,Allier
03034,Boucé,03150,03,Allier
03035,Le Bouchaud,03130,03,Allier
03036,Bourbon-l'Archambault,03160,03,Allier
03037,Braize,03360,03,Allier
03038,Bransat,03500,03,Allier
03039,Bresnay,03210,03,Allier
03040,Bressolles,03000,03,Allier
03041,Le Brethon,03350,03,Allier
03042,Le Breuil,03120,03,Allier
03043,Broût-Vernet,03110,03,Allier
03044,Brugheas,03700,03,Allier
03045,Busset,03270,03,Allier
03046,Buxières-les-Mines,03440,03,Allier
03047,La Celle,03600,03,Allier
03048,Cérilly,03350,03,Allier
03049,Cesset,03500,03,Allier
03050,La Chabanne,03250,03,Allier
03051,Chambérat,03370,03,Allier
03052,Chamblet,03170,03,Allier
03053,Chantelle,03140,03,Allier
03054,Chapeau,03340,03,Allier
03055,La Chapelaude,03380,03,Allier
03056,La Chapelle,03300,03,Allier
03057,La Chapelle-aux-Chasses,03230,03,Allier
03058,Chappes,03390,03,Allier
03059,Chareil-Cintrat,03140,03,Allier
03060,Charmeil,03110,03,Allier
03061,Charmes,03800,03,Allier
03062,Charroux,03140,03,Allier
03063,Chassenard,03510,03,Allier
03064,Château-sur-Allier,03320,03,Allier
03065,Châtel-de-Neuvre,03500,03,Allier
03066,Châtel-Montagne,03250,03,Allier
03067,Châtelperron,03220,03,Allier
03068,Châtelus,03120,03,Allier
03069,Châtillon,03210,03,Allier
03070,Chavenon,03440,03,Allier
03071,Chavroches,03220,03,Allier
03072,Chazemais,03370,03,Allier
03073,Chemilly,03210,03,Allier
03074,Chevagnes,03230,03,Allier
03075,Chezelle,03140,03,Allier
03076,Chézy,03230,03,Allier
03077,Chirat-l'Église,03330,03,Allier
03078,Chouvigny,03450,03,Allier
03079,Cindré,03220,03,Allier
03080,Cognat-Lyonne,03110,03,Allier
03081,Colombier,03600,03,Allier
03082,Commentry,03600,03,Allier
03083,Contigny,03500,03,Allier
03084,Cosne-d'Allier,03430,03,Allier
03085,Coulandon,03000,03,Allier
03086,Coulanges,03470,03,Allier
03087,Couleuvre,03320,03,Allier
03088,Courçais,03370,03,Allier
03089,Coutansouze,03330,03,Allier
03090,Couzon,03160,03,Allier
03091,Créchy,03150,03,Allier
03092,Cressanges,03240,03,Allier
03093,Creuzier-le-Neuf,03300,03,Allier
03094,Creuzier-le-Vieux,03300,03,Allier
03095,Cusset,03300,03,Allier
03096,Deneuille-lès-Chantelle,03140,03,Allier
03097,Deneuille-les-Mines,03170,03,Allier
03098,Désertines,03630,03,Allier
03099,Deux-Chaises,03240,03,Allier
03100,Diou,03290,03,Allier
03101,Domérat,03410,03,Allier
03102,Dompierre-sur-Besbre,03290,03,Allier
03103,Le Donjon,03130,03,Allier
03104,Doyet,03170,03,Allier
03105,Droiturier,03120,03,Allier
03106,Durdat-Larequille,03310,03,Allier
03107,Ébreuil,03450,03,Allier
03108,Échassières,03330,03,Allier
03109,Escurolles,03110,03,Allier
03110,Espinasse-Vozelle,03110,03,Allier
03111,Estivareilles,03190,03,Allier
03112,Étroussat,03140,03,Allier
03113,Ferrières-sur-Sichon,03250,03,Allier
03114,La Ferté-Hauterive,03340,03,Allier
03115,Fleuriel,03140,03,Allier
03116,Fourilles,03140,03,Allier
03117,Franchesse,03160,03,Allier
03118,Gannat,03800,03,Allier
03119,Gannay-sur-Loire,03230,03,Allier
03120,Garnat-sur-Engièvre,03230,03,Allier
03121,Gennetines,03400,03,Allier
03122,Gipcy,03210,03,Allier
03124,Gouise,03340,03,Allier
03125,La Guillermie,03250,03,Allier
03126,Hauterive,03270,03,Allier
03127,Hérisson,03190,03,Allier
03128,Huriel,03380,03,Allier
03129,Hyds,03600,03,Allier
03130,Isle-et-Bardais,03360,03,Allier
